"ten_quan","dia_chi","so_dien_thoai","rating","gio_mo_cua","lat","lon","gia_trung_binh","thuc_don","hinh_anh","data_id","khau_vi","mo_ta"
"Nhà Hàng 56 - Quận 10 | Nhà Hàng Phòng VIP Quận 10","56 Đ. Đồng Nai, Phường 15, Quận 10, Thành phố Hồ Chí Minh 72500, Việt Nam","+84 817 888 998","4.5","Mở cả ngày","10.778358899999999","106.6635301","","","","0x31752f4acc175e99:0x8fd5a9f73dd35f0","không xác định",""
"Araham - Nhà hàng chay","320 Cao Thắng, Phường 12, Quận 10, Thành phố Hồ Chí Minh 100000, Việt Nam","+84 334 255 288","4.9","Đang mở cửa ⋅ Đóng cửa lúc 21:00","10.7750837","106.6745532","100-200 N ₫","","","0x31752fef1cd2d165:0xebd7adef1d25bd09","không xác định",""
"Nhà hàng Biển Dương 6 - Cách Mạng Tháng Tám","205 Cách Mạng Tháng Tám, Phường 4, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 901 363 166","4.2","Đang mở cửa ⋅ Đóng cửa lúc 0:00","10.776009499999999","106.6845808","$$$","","","0x31752f244b3ec9f7:0x9a924cb7f5134f0d","không xác định",""
"Nhà hàng lẩu Cừu Con Vui Vẻ","329 Trần Hưng Đạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 783 853 465","4.8","Đang mở cửa ⋅ Đóng cửa lúc 2:00","10.7618244","106.6902509","","","","0x31752f6ee6e0cd21:0xa352f674f49ccc4d","mặn",""
"Nhà Hàng Thuần Chay BÀ XÃ - CN Trương Định - Vegan Restaurant","107K Trương Định, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 899 151 715","4.4","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7787053","106.6885592","100-200 N ₫","","","0x31752f244e07201f:0x53563bf15a0e7a59","không xác định",""
"Al Fresco's Vạn Hạnh Mall","Lô 6-11, Lầu 6, TTTM Vạn Hạnh, 11 Sư Vạn Hạnh, P.12, Quận 10, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 28 3636 2656","4.7","Đang mở cửa ⋅ Đóng cửa lúc 21:00","10.7705775","106.66969","$$","","","0x31752eddc3d14121:0x9cd213bc84c2b5d0","không xác định",""
"Nhà Hàng Đất Sét","16AC, Hoàng Dư Khương, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","+84 934 320 587","4.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.774787499999999","106.6718276","$$","","","0x31752edec01c0eb5:0x2989ecb6bfb64829","không xác định",""
"Nhà Hàng Hoàng Ty","120 Đ. Thành Thái, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","+84 28 3979 7747","4.0","Đang mở cửa ⋅ Đóng cửa lúc 23:00","10.7745072","106.6645352","100-200 N ₫","","","0x31752ec35313e519:0x52105d1c7dd780db","không xác định",""
"Nhà hàng Chang Kang Kung Võ Văn Tần","157 Võ Văn Tần, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 28 3620 6367","4.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.774764099999999","106.6888297","","","","0x31752f000912225f:0xe2b7e94175c01bca","không xác định",""
"Nhà Hàng Hải Sản 346","183 Cao Thắng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","+84 28 6659 3737","4.2","Đang mở cửa ⋅ Đóng cửa lúc 23:00","10.774590199999999","106.6739805","","","","0x31752fe64f1f430f:0x8efa7f9b0a05aa65","không xác định",""
"Nhà Hàng Phố 79 (chi nhánh 1)","120 Sương Nguyệt Anh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 966 773 279","4.2","Đang mở cửa ⋅ Đóng cửa lúc 23:30","10.7714457","106.6884479","$$$","","","0x31752f3cc5800b5f:0x93508afa2a0fa35c","không xác định",""
"Tonkin Specialty Coffee","91 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 867 990 125","4.9","Đang mở cửa · Đóng cửa vào 21:00","10.7743893","106.6978901","1-100.000 ₫","","","0x31752fc740afa7cd:0xd1e4a0b284d44d60","không xác định",""
"XLIII Specialty Coffee","178a Pasteur, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 799 343 943","4.9","Đang mở cửa · Đóng cửa vào 22:30","10.7781855","106.6985703","100-300 N ₫","","","0x31752f88c7cd5795:0x75909eba9c0a64e8","không xác định",""
"Lacàph Coffee Bar","151 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","4.9","Đang mở cửa · Đóng cửa vào 18:30","10.775762799999999","106.7031707","1-100.000 ₫","","","0x31752f250219e89b:0x74f9cd6a6fa5317","không xác định",""
"AMAZING SPECIALTY COFFEE","29 Lưu Văn Lang, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 901 825 371","4.7","Đang mở cửa · Đóng cửa vào 21:00","10.7731479","106.6991027","1-100.000 ₫","","","0x31752f38b178c65d:0x8460185577aeb139","không xác định",""
"Little HaNoi Egg Coffee (Dien Bien Phu)","258/1 Điện Biên Phủ, p, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 904 522 339","4.8","Đang mở cửa · Đóng cửa vào 21:30","10.7797001","106.6864737","100-200 N ₫","","","0x31752f8ab0692e39:0x9858ff9d10ff4b06","không xác định",""
"Little HaNoi Egg Coffee (Yersin)","119/5 Yersin, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 904 522 339","4.8","Đang mở cửa · Đóng cửa vào 21:30","10.7694043","106.6960112","100-200 N ₫","","","0x31752f164ecc9ea9:0x39b88bbce659a587","không xác định",""
"Hoff Coffee Brewers by BeanHop","42bis Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 989 984 506","4.8","Đang mở cửa · Đóng cửa vào 21:00","10.777160499999999","106.7001548","1-100.000 ₫","","","0x31752fae900322dd:0x210f2b160d9e3e11","không xác định",""
"Café Nekissé - Specialty Coffee","42/1A Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","4.9","Đang mở cửa · Đóng cửa vào 19:00","10.761859399999999","106.6922414","100-200 N ₫","","","0x31752f0db05cc4e7:0x66ca818c24d97da0","không xác định",""
"ĂNG-Ê Coffee","12 Nguyễn Thị Nghĩa, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 768 235 813","4.8","Đang mở cửa · Đóng cửa vào 1:00","10.7706123","106.6936688","1-100.000 ₫","","","0x31752fb18f426a0f:0xb0e15026e5e0e28d","không xác định",""
"Bosgaurus Coffee Roasters - Saigon Pearl","Nguyễn Hữu Cảnh/92 Str, Saigon Pearl, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 901 426 877","4.5","Đang mở cửa · Đóng cửa vào 21:00","10.789047","106.7207773","100-200 N ₫","","","0x31752919665bb315:0x61a84ad53007412","không xác định",""
"Ghé Coffee","39/10 Mạc Thị Bưởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 903 463 615","4.9","Đang mở cửa · Đóng cửa vào 19:00","10.7749288","106.7050526","1-100.000 ₫","","","0x31752fc402650d41:0xc9bee46d283c49e0","không xác định",""
"Altec Lansing Coffee Shop","396 Nguyễn Công Trứ, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","4.8","Đang mở cửa · Đóng cửa vào 22:00","10.7655178","106.6974641","1-100.000 ₫","","","0x31752f4dd7721903:0x932e2c48cf4c7b42","không xác định",""
"Tám Coffee","39 Mạc Thị Bưởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 00700, Việt Nam","","4.9","Đang mở cửa · Đóng cửa vào 22:00","10.7752228","106.704698","1-100.000 ₫","","","0x31752fbd634b9205:0x149b7f160c7de127","không xác định",""
"96B Cafe & Roastery","96B Đ. Phan Ngữ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 969 758 896","4.7","Đang mở cửa · Đóng cửa vào 18:00","10.790111","106.6967004","1-100.000 ₫","","","0x31752f9bfe2f0c03:0xfef42421661af9e9","không xác định",""
"Kai Coffee - Nguyễn Thái Bình","139 Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 28 6652 2233","4.3","Mở cả ngày","10.7684341","106.6989863","1-100.000 ₫","","","0x31752f3fee716247:0xbf7e648100309161","không xác định",""
"Chez Mimosa Cafe & Breakfast","90 Đề Thám, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 913 381 109","4.9","Đang mở cửa · Đóng cửa vào 15:30","10.764279499999999","106.6953823","","","","0x31752f5b46d06d29:0xec99140836d46b41","không xác định",""
"Like Coffee - Banh Mi","175 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 347 744 365","4.8","Đang mở cửa · Đóng cửa vào 23:40","10.7687998","106.6940432","1-100.000 ₫","","","0x31752f6bfb3752d3:0x8f88718a891c346c","không xác định",""
"Café Slow","27/63A Huỳnh Tịnh Của, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 326 733 437","4.6","Đang mở cửa · Đóng cửa vào 19:00","10.7881351","106.6875784","1-100.000 ₫","","","0x31752fb9abe903dd:0x8d11c4f73842d942","không xác định",""
"The Coffee House","223 Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 28 7303 9079","4.3","Đang mở cửa · Đóng cửa vào 22:00","10.7730033","106.6871704","1-100.000 ₫","","","0x31752f23562939c5:0x31110c3d847ac237","không xác định",""
"UCC Coffee Roastery","Saigon Pearl, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 28 2253 4350","4.4","Đang mở cửa · Đóng cửa vào 19:30","10.790559","106.7183781","100-200 N ₫","","","0x3175290a6d93ca73:0x2eba6bb164086b6f","không xác định",""
"Tiệm Lưu Coffee","toà nhà Halo, 39 Đinh Công Tráng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 966 936 938","4.9","Đang mở cửa · Đóng cửa vào 22:00","10.7896626","106.6916243","1-100.000 ₫","","","0x31752974f39a2031:0x1f475418ce5cb32b","không xác định",""
"Every Half","232/23 Võ Thị Sáu, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 838 302 882","4.8","Đang mở cửa · Đóng cửa vào 21:30","10.782871","106.6851043","","","","0x317529f6f055bde5:0x39f94be85fbe8a8d","không xác định",""
"Epic Coffee Roaster","49 Ngô Thời Nhiệm, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 789 540 312","4.5","Đang mở cửa · Đóng cửa vào 22:00","10.7787483","106.6882304","1-100.000 ₫","","","0x31752f8a4b013a8b:0x11e7b143f460aa78","không xác định",""
"Hoff Specialty Coffee by BeanHop","170A Võ Thị Sáu, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 384 819 893","4.7","Đang mở cửa · Đóng cửa vào 22:30","10.7862828","106.6901964","1-100.000 ₫","","","0x31752f007d948fb3:0x48badc8ac6362dea","không xác định",""
"Mew in Saigon - Specialty Coffee","47/25 Trần Quốc Toản, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 911 055 790","5.0","Đang mở cửa · Đóng cửa vào 17:00","10.7881828","106.6893224","1-100.000 ₫","","","0x31752f006944bb5f:0x72930af65616dbc6","không xác định",""
"CÀ PHÊ X COFFEE • VIETNAMESE COFFEE CULTURE","Tòa C, Trần Quốc Thảo, Phường 9, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 988 502 404","4.9","Đang mở cửa · Đóng cửa vào 20:00","10.784930899999999","106.6815487","1-100.000 ₫","","","0x31752fadc125329d:0x89ed044860fb7878","không xác định",""
"Anh Coffee Roastery","200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 886 292 099","4.4","Đang mở cửa · Đóng cửa vào 22:00","10.782931099999999","106.6934913","1-100.000 ₫","","","0x31752f464a459bf5:0x479165040ceb8142","không xác định",""
"Every Half Coffee Roasters - Tú Xương","6E Tú Xương, P, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 838 999 180","4.7","Đang mở cửa · Đóng cửa vào 21:30","10.7825732","106.6880222","1-100.000 ₫","","","0x31752f86d15c697d:0xc341e04b286ade4c","không xác định",""
"Saigon Coffee Roastery","232 Võ Thị Sáu, Phường 7, Quận 3, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 938 808 385","4.5","Đang mở cửa · Đóng cửa vào 18:00","10.782477499999999","106.6853812","1-100.000 ₫","","","0x31752f1d357ad38d:0x45778df1f429125b","không xác định",""
"Barista Collective","Phường Nhiêu Lộc, 264H Đ. Lê Văn Sỹ, Phường 14, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 888 640 068","4.6","Đang mở cửa · Đóng cửa vào 22:00","10.787456299999999","106.6806733","1-100.000 ₫","","","0x31752fa4ae0afea7:0xc44a3255ce2ae690","không xác định",""
"ViDa Cafe | CÀ PHÊ NGON QUẬN 3 | CÀ PHÊ SÀI GÒN QUẬN 3","58/11 Phạm Ngọc Thạch, p, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 898 898 481","5.0","Đang mở cửa · Đóng cửa vào 18:00","10.7863527","106.6925591","1-100.000 ₫","","","0x31752f2f94b86847:0xdf1be608f20cbb63","không xác định",""
"Y Coffee Roastery","428 Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 938 731 123","4.7","Đang mở cửa · Đóng cửa vào 21:00","10.7696522","106.6835814","1-100.000 ₫","","","0x31752fecb12733f5:0x5dddaefad777676e","không xác định",""
"The Coffee House - Cao Thắng Quận 3","86-88 Cao Thắng, Phường 4, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 28 7303 9079","4.3","Đang mở cửa · Đóng cửa vào 22:00","10.7710969","106.6811051","1-100.000 ₫","","","0x31752f219de050cf:0xd4f090545fdddadf","không xác định",""
"The Hummingbird Café & Roastery","103BIS Võ Thị Sáu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 28 6270 3153","4.6","Đang mở cửa · Đóng cửa vào 21:00","10.7864174","106.6910119","1-100.000 ₫","","","0x31752f6a86db62e3:0x5e26be111bfd42e3","không xác định",""
"Ồn Coffee","Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 345 837 404","4.9","Đang mở cửa · Đóng cửa vào 0:00","10.856590299999999","106.7691037","1-100.000 ₫","","","0x3175270021d41985:0x7a75509ba580f3","không xác định",""
"JS COFFEE","9 Đ. số 6, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 917 850 188","5.0","Đang mở cửa · Đóng cửa vào 17:00","10.8520864","106.7686759","1-100.000 ₫","","","0x317527939dcb9347:0xc4a996423d51cb08","không xác định",""
"Hate Monday : Coffee Stand - Thủ Đức","64 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 357 361 589","5.0","Đang mở cửa · Đóng cửa vào 22:00","10.8504844","106.7593023","1-100.000 ₫","","","0x317529001bccbe35:0xf557d1b4ce49c4ba","không xác định",""
"The Busy Coffee","35 Chu Mạnh Trinh, Thành Phố, Thủ Đức, Thành phố Hồ Chí Minh 20000, Việt Nam","+84 971 562 326","4.8","Đang mở cửa · Đóng cửa vào 22:30","10.847374","106.7691259","1-100.000 ₫","","","0x317527322295d5bf:0xdbe643e567c7ee0d","không xác định",""
"GHILL COFFEE","783 Đ. Kha Vạn Cân, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 352 058 783","4.7","Đang mở cửa · Đóng cửa vào 23:00","10.8558038","106.7559524","1-100.000 ₫","","","0x3175275a75f85435:0xa13a0b4a3dfac2fa","không xác định",""
"ATOMS Coffee and More","20 Bác Ái, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 906 914 025","4.9","Đang mở cửa · Đóng cửa vào 23:00","10.8464137","106.7666864","1-100.000 ₫","","","0x3175277103924d89:0x4bec9e9a9da4145b","không xác định",""
"Yên Coffee","92 Đ. Hoàng Diệu 2, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 977 914 749","4.9","Đang mở cửa · Đóng cửa vào 23:00","10.8564767","106.7651277","1-100.000 ₫","","","0x3175272a49e68c51:0xe56071ee236d4616","không xác định",""
"BeKind Coffee","17 Đ. Số 7, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 931 610 338","4.8","Đang mở cửa · Đóng cửa vào 23:00","10.858267399999999","106.7666022","1-100.000 ₫","","","0x317527005b87ce8f:0xda3269d78b75b999","không xác định",""
"EMƠ coffee stand","19 Thống Nhất, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","","4.9","Đang mở cửa · Đóng cửa vào 23:00","10.8419428","106.7677586","1-100.000 ₫","","","0x31752700453e3deb:0xb267408345864bdb","không xác định",""
"COFFEE 24/24","81 Đ. Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 908 254 089","4.8","Mở cả ngày","10.856996599999999","106.7647498","1-100.000 ₫","","","0x317527c41401b643:0x17516a9457cba809","không xác định",""
"Thớt Coffee","139/14 Đ. Số 9, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 903 930 980","4.8","Đang mở cửa · Đóng cửa vào 21:30","10.864358099999999","106.7535533","1-100.000 ₫","","","0x3175278e799a13f1:0x4e336de5c2572c37","không xác định",""
"Bự Coffee & Matcha","72 Đường Số 6, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 387 470 305","5.0","Đang mở cửa · Đóng cửa vào 22:00","10.8588226","106.7657745","1-100.000 ₫","","","0x317527000c352563:0xf42029ca7959eb24","ngọt, đắng",""
"coffee 945","945 Đ. Phạm Văn Đồng, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh 71300, Việt Nam","+84 916 589 828","4.9","Đang mở cửa · Đóng cửa vào 22:00","10.8597859","106.7521451","","","","0x3175271603f3ea89:0x441db63474da3b92","không xác định",""
"Quán cafe gần đây view đẹp KEN'S COFFEE","1162a Đ. Phạm Văn Đồng, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 963 566 907","4.8","Đang mở cửa · Đóng cửa vào 21:00","10.8443565","106.7465904","","","","0x31752734f84dc44f:0x260b2b550289eebd","không xác định",""
"THÔ’S Artisan Coffee","254 Đặng Văn Bi, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 567 101 112","4.7","Đang mở cửa · Đóng cửa vào 22:00","10.850385399999999","106.7588475","1-100.000 ₫","","","0x3175271ee74bc9ab:0xfda9c65f75b51f69","không xác định",""
"COFFEE HOUSE 24.H","15 Đ. Đào Trinh Nhất, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 975 325 258","5.0","Mở cả ngày","10.862795","106.7605287","","","","0x31752700531b6479:0x8fc3c620c04eb276","không xác định",""
"JAY Coffee & Tea","1a Đ. Linh Đông, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 919 303 505","4.6","Đang mở cửa · Đóng cửa vào 22:30","10.8440952","106.7451629","1-100.000 ₫","","","0x317527a68813400b:0x735c44c3015ef393","không xác định",""
"Khai Thông Coffee","9 Dân Chủ, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 766 983 983","4.7","Đang mở cửa · Đóng cửa vào 22:00","10.8452463","106.7650624","1-100.000 ₫","","","0x3175277029a94821:0xddc4465617d0b24a","không xác định",""
"An Coffee","2 Đường Số 23, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 931 162 716","4.6","Đang mở cửa · Đóng cửa vào 22:30","10.85488","106.763253","1-100.000 ₫","","","0x3175274596a7ac83:0xfb4b091c09be6aea","không xác định",""
